"quad";"species";"individual";"microh";"ind";"x";"y";"diam";"height";"leaves";"demo";"pheno";"dryw";"ancho";"Sup_mm2";"Error";"lma";"sla";"radius";"xt";"yt";"id";"area";"gdist_min";"biomass"
2;"Linaria alpina";7;"dryas";"2";29.7;25;2.1;2.3;30;"a";"v";405;5;4.1666593106;15.5425219941;97.2001716026262;0.0102880476804938;1.05;129.7;25;2.7;3.44937995413709;0;12150
2;"Linaria alpina";8;"dryas";"2";34;23.3;5.5;3.4;120;"a";"v";846;8;12.2293661464;5.8030480657;69.1777472251937;0.0144555155394799;2.75;134;23.3;2.8;23.6607128373349;0;101520
2;"Linaria alpina";9;"dryas";"2";41.2;26.2;0.8;2;18;"a";"v";255;5;4.65948886;8.3076923077;54.7270328702964;0.0182725053333333;0.4;141.2;26.2;2.9;0.500590288128739;0;4590
2;"Linaria alpina";10;"dryas";"2";30.2;30.7;1.9;2.8;35;"a";"v";366;6.3;5.8996297412;8.7484811665;62.0377915319063;0.0161192069431694;0.95;130.2;30.7;2.1;2.82364209397616;0;12810
2;"Linaria alpina";11;"dryas";"2";53.7;20.8;2.2;2.1;25;"a";"v";367;5.9;6.8580519612;11.1111111111;53.5137386062883;0.0186867900850136;1.1;153.7;20.8;2.11;3.78571405397357;11.8471317227379;9175
2;"Linaria alpina";12;"dryas";"2";56.3;23.2;1.2;3.1;20;"a";"v";465;6.7;7.3261501768;9.0998043053;63.4712623654008;0.0157551616705376;0.6;156.3;23.2;2.12;1.12632814828966;13.8150246425898;9300
2;"Linaria alpina";13;"dryas";"2";60.1;25.8;3.6;3.7;85;"a";"v";567;3;3.2688146588;16.3276836158;173.457371917241;0.00576510521834215;1.8;160.1;25.8;2.13;10.136953334607;17.1977331465708;48195
2;"Linaria alpina";14;"dryas";"2";61;22.4;2.3;2.6;130;"a";"v";750;9.7;10.9462145988;7.0726915521;68.5168368690872;0.0145949527984;1.15;161;22.4;2.14;4.1376916003141;18.5722940977021;97500
2;"Linaria alpina";15;"moss";"1";11.8;53.2;0.7;0.9;20;"j";"v";120;2.7;1.6523264342;13.2321041215;72.6248745503487;0.0137693869516667;0.35;111.8;53.2;2.15;0.383264439348566;0;2400
2;"Linaria alpina";16;"open";"na";16.2;70.4;3.3;0.8;70;"a";"f";1018;9;13.0178950304;5.2863436123;78.2000467527752;0.0127877161398821;1.65;116.2;70.4;2.16;8.51785662144057;0.0666419605166942;71260
2;"Linaria alpina";17;"open";"na";16.4;74.2;4;2.3;125;"a";"f";958;7.5;10.67739994;9.7037037037;89.7222175233046;0.0111455114196242;2;116.4;74.2;2.17;12.5147572032185;3.79594707326536;119750
2;"Linaria alpina";18;"open";"na";22.7;80.5;4;1.5;80;"a";"v";843;7.1;9.7060737176;6.7208271787;86.8528330329276;0.0115137292023725;2;122.7;80.5;2.18;12.5147572032185;11.8852675468835;67440
2;"Linaria alpina";19;"dryas";"3";51.5;81.2;2.7;1.6;50;"a";"v";279;5.3;4.946226636;8.6956521739;56.4066349021214;0.0177284108817204;1.35;151.5;81.2;2.19;5.70203625071641;0;13950
2;"Linaria alpina";20;"dryas";"3";50.9;79.7;0.7;0.6;18;"a";"v";279;4.7;4.5770517494;8.692247455;60.9562695105149;0.0164052034028674;0.35;150.9;79.7;2.2;0.383264439348563;0.704793344133244;5022
2;"Linaria alpina";21;"dryas";"3";53.8;79.9;1.6;2;35;"a";"v";510;1.7;3.8655846458;23.7486687966;131.933471060871;0.00757957773686274;0.8;153.8;79.9;2.21;2.00236115251495;0;17850
2;"Linaria alpina";22;"dryas";"3";57.8;82.4;2.3;1.6;40;"a";"v";324;4.3;3.7544737576;10.4845814978;86.2970474474998;0.0115878819679012;1.15;157.8;82.4;2.22;4.1376916003141;0;12960
2;"Linaria alpina";23;"dryas";"3";61.3;84.5;1.3;2.8;25;"a";"v";426;7.7;8.279553282;7.2727272727;51.4520512750533;0.019435571084507;0.65;161.3;84.5;2.23;1.32187122958994;0;10650
2;"Linaria alpina";24;"moss";"3";31.8;89.7;2.5;1.6;45;"a";"v";406;4.9;3.976695534;19.793814433;102.094816293774;0.0097948165862069;1.25;131.8;89.7;2.24;4.88857703250721;10.4879340055417;18270
2;"Linaria alpina";25;"dryas";"3";55.5;94.6;1.7;2;40;"a";"v";441;5.8;6.7275850694;6.7661161428;65.5510105707709;0.0152552949419501;0.85;155.5;94.6;2.25;2.26047801983131;3.51391134819744;17640
2;"Linaria alpina";26;"dryas";"3";61.8;90.4;2.3;2.6;60;"a";"v";272;5.4;5.7670135198;7.5201988813;47.1647931925488;0.0212022555875;1.15;161.8;90.4;2.26;4.1376916003141;0;16320
2;"Linaria alpina";27;"dryas";"3";64.4;88.4;1.3;1.9;25;"a";"v";303;1.1;3.4731113118;12.4871001032;87.2416610923319;0.011462413570297;0.65;164.4;88.4;2.27;1.32187122958994;0;7575
2;"Linaria alpina";28;"open";"na";15.3;76.6;4.5;2;90;"a";"f";816;9;13.5540934678;8.635097493;60.2032147659704;0.0166104086615196;2.25;115.3;76.6;2.28;15.8389895853234;5.87284498201825;73440
2;"moss";1;"moss";"1";14.5;61.5;12.3;0.8;1500;"a";"r";NA;NA;NA;NA;NA;NA;6.15;114.5;61.5;2.1;118.334851079683;0;NA
2;"moss";2;"moss";"2";73.2;68.5;7.4;0.4;500;"a";"v";NA;NA;NA;NA;NA;NA;3.7;173.2;68.5;2.2;42.8317565280152;8.79915983563863;NA
2;"moss";3;"moss";"3";36;88.5;11.3;0.5;750;"a";"v";NA;NA;NA;NA;NA;NA;5.65;136;88.5;2.3;99.8755842049354;12.4113393106917;NA
2;"Oxytropis jacquinii";1;"open";"na";87.1;38;2;1.9;3;"j";"v";2619;15.9;26.146900949;11.2816997944;100.164834261177;0.00998354369950363;1;187.1;38;2.1;3.12868930080461;27.6747524014313;7857
2;"Oxytropis jacquinii";2;"dryas";"2";18.8;52.3;7.9;3.4;14;"a";"f";18144;47;492.920158055;1.7211416106;36.8092067315606;0.0271671162949184;3.95;118.8;52.3;2.2;48.8153748158041;0;254016
2;"Oxytropis jacquinii";3;"dryas";"2";15.8;54.8;3.8;2.2;3;"j";"v";11873;28;114.0750399594;13.7084865052;104.080612237573;0.0096079373333951;1.9;115.8;54.8;2.3;11.2945683759047;0;35619
2;"Oxytropis jacquinii";4;"dryas";"2";29.1;55.8;5.2;1.9;7;"a";"a/f";19227;41.6;402.8594068356;1.8594636915;47.726327532042;0.0209527959034483;2.6;129.1;55.8;2.4;21.1499396734392;0;134589
2;"Oxytropis jacquinii";5;"dryas";"2";34.5;53.5;7.3;2.2;4;"a";"a/f";23825;55;407.8235545826;7.7612648638;58.419872349905;0.0171174629415572;3.65;134.5;53.5;2.5;41.6819632099695;0;95300
2;"Poa alpina";1;"dryas";"1";45.6;3.2;1.4;0.9;4;"j";"v";654;6.6;2.7992775382;34.9551856594;233.631710709377;0.00428024088409786;0.7;145.6;3.2;2.1;1.53305775739426;11.648102050139;2616
2;"Poa alpina";2;"dryas";"2";40.8;33.1;2.8;4.3;14;"a";"f";1978;22.8;10.2472912698;21.3011542497;193.026620198589;0.0051806325934277;1.4;140.8;33.1;2.2;6.13223102957705;0;27692
2;"Poa alpina";3;"dryas";"2";35.2;60.6;1.4;1.2;3;"a";"v";1440;13.6;9.121845499;13.0844793713;157.862792146377;0.00633461492986111;0.7;135.2;60.6;2.3;1.53305775739426;2.47712777993562;4320
2;"Poa alpina";4;"dryas";"2";45.4;50.3;1.4;1.6;3;"j";"v";916;15.3;6.5268686262;19.1652937946;140.342950419289;0.00712540243034934;0.7;145.4;50.3;2.4;1.53305775739426;5.65972598194137;2748
2;"Poa alpina";5;"dryas";"2";56.7;56.4;2.3;2.3;3;"a";"v";1223;21.5;12.1218394804;15.3755174453;100.892278104943;0.00991156130858545;1.15;156.7;56.4;2.5;4.1376916003141;16.6521426755223;3669
2;"Poa alpina";6;"dryas";"2";44.2;62.1;5.8;4.9;15;"a";"viv";7537;36;83.3905137052;3.3439353563;90.3819830951589;0.0110641520107735;2.9;144.2;62.1;2.6;26.3122770197668;10.3255058683075;113055
2;"Poa alpina";7;"open";"na";36;78.5;2.5;2.2;10;"a";"v";3950;24;40.7311010808;5.3326293559;96.9774912827478;0.0103116711596962;1.25;136;78.5;2.7;4.88857703250721;15.5179976469244;39500
2;"Poa alpina";8;"dryas";"2";60.3;34.2;1.4;1.1;3;"j";"v";320;11.6;3.7347595324;29.9424184261;85.6815538521068;0.01167112353875;0.7;160.3;34.2;2.8;1.53305775739426;16.9577456741474;960
2;"Poa alpina";9;"open";"na";75.7;82.4;1.3;1.4;3;"a";"v";958;13.9;6.4551841822;21.4880621877;148.407849096182;0.00673818808162839;0.65;175.7;82.4;2.9;1.32187122958994;4.90102030193712;2874
2;"Saxifraga aizoides";1;"moss";"2";71.2;68.5;5.6;3.1;60;"a";"f";386;11.3;10.8171825996;15.3081510934;35.6839682094554;0.0280237891181347;2.8;171.2;68.5;2.1;24.5289241183082;7.52168260340026;23160
2;"Saxifraga aizoides";2;"moss";"3";36.3;90.7;3.8;2.1;30;"a";"f";1840;10.2;14.964127685;7.497005988;122.960725725724;0.00813267808967391;1.9;136.3;90.7;2.2;11.2945683759047;10.3421590942523;55200
2;"Sedum atratum";1;"open";"na";95.6;6.5;1.3;0.8;30;"a";"v";523;3.7;7.3189817324;8.5210577865;71.4580277861277;0.0139942289338432;0.65;195.6;6.5;2.1;1.32187122958994;0.807847545340879;15690
2;"Sedum atratum";2;"open";"na";81.5;66.4;0.9;0.5;15;"a";"v";468;3.6;6.648732181;5.6603773585;70.3893595439741;0.0142066926944444;0.45;181.5;66.4;2.2;0.633559583412931;16.2774524302882;7020
2;"Sedum atratum";3;"open";"na";86.7;95.8;0.9;0.7;12;"j";"v";496;2.9;4.4121775282;8.0422420796;112.416147543897;0.00889551921008064;0.45;186.7;95.8;2.3;0.633559583412931;19.1378146615098;5952
2;"Sedum atratum";4;"open";"na";93.7;89;1;0.7;18;"j";"v";360;3.4;4.9354739694;8.6419753086;72.94132280547;0.013709649915;0.5;193.7;89;2.4;0.782172325201143;23.5503935800222;6480
2;"Sedum atratum";5;"open";"na";0.7;94.4;0.7;0.8;17;"j";"v";340;3.2;4.9032159696;9.0643274854;69.3422443775686;0.01442122344;0.35;100.7;94.4;2.5;0.383264439348566;19.4251703838679;5780
2;"Thymus praecox";1;"dryas";"1";49.2;14.6;0.7;0.5;10;"a";"f";447;4.6;4.8960475252;17.8623718887;91.2981333819345;0.0109531264545861;0.35;149.2;14.6;2.1;0.383264439348562;9.43834660903411;4470
2;"Thymus praecox";2;"dryas";"1";45;17.4;1.1;0.7;12;"a";"v";697;6.1;6.9211330682;21.0771620922;100.706053926698;0.00992988962439024;0.55;145;17.4;2.2;0.946428513493389;4.48653896294939;8364
2;"Thymus praecox";3;"dryas";"1";42.7;19.3;1;0.8;15;"a";"f";601;5;12.2257819242;5.5995309293;49.1584099672485;0.0203423992083195;0.5;142.7;19.3;2.3;0.782172325201144;1.63451751764905;9015
2;"Thymus praecox";4;"dryas";"1";52.2;12;1.2;1.1;12;"a";"f";2437;7;27.4802316074;3.6389722186;88.681930880952;0.0112762542500616;0.6;152.2;12;2.4;1.12632814828965;13.2049621293283;29244
2;"Thymus praecox";5;"dryas";"1";61.5;8.6;1.4;1.7;18;"a";"v";2038;6.1;24.2365105164;4.2590949423;84.0880125305562;0.0118923015291462;0.7;161.5;8.6;2.5;1.53305775739426;23.0981654521873;36684
2;"Thymus praecox";6;"dryas";"2";31.9;34.8;6.8;2.3;60;"a";"f";1159;6.6;10.8386879328;18.3201058201;106.931762145549;0.00935175835444348;3.4;131.9;34.8;2.6;36.1676483173014;0;69540
2;"Thymus praecox";7;"dryas";"2";40.8;20.3;4.4;1.7;50;"a";"f";1370;6;23.5555082984;3.6822884967;58.1604940400737;0.0171938016776642;2.2;140.8;20.3;2.7;15.1428562158943;0;68500
2;"Thymus praecox";8;"dryas";"2";42.2;24.9;1.5;1.3;18;"a";"v";924;5.1;16.8028336736;4.2662116041;54.9907246568628;0.0181848849281385;0.75;142.2;24.9;2.8;1.7598877317026;0;16632
2;"Thymus praecox";9;"dryas";"2";39.6;38.4;6.2;1.6;40;"a";"f";1620;6.6;22.419309861;3.4692246203;72.2591377720376;0.0138390801611111;3.1;139.6;38.4;2.9;30.0667041807324;0;64800
2;"Thymus praecox";10;"dryas";"2";48.5;21.7;0.9;1.6;12;"a";"f";721;5.3;10.0107326046;5.7644110276;72.02270088292;0.0138845112407767;0.45;148.5;21.7;2.1;0.633559583412933;6.58070730919137;8652
2;"Thymus praecox";11;"dryas";"2";43.8;67.5;0.7;0.5;8;"j";"v";440;4.3;5.6415657428;7.3697585769;77.9925325804359;0.0128217403245455;0.35;143.8;67.5;2.11;0.383264439348563;13.0509134605035;3520
2;"Trisetum distichophyllum";1;"dryas";"1";27.4;1.5;4.1;2.4;9;"a";"v";5164;36.1;47.5948865938;6.905640485;108.499050414224;0.00921667052552285;2.05;127.4;1.5;2.1;13.1483167866314;0;46476
2;"Trisetum distichophyllum";2;"dryas";"1";29;3.1;3.7;2.4;4;"a";"v";3219;34.6;28.9891891536;14.4658753709;111.041394878071;0.00900565056029823;1.85;129;3.1;2.2;10.7079391320038;0;12876
2;"Trisetum distichophyllum";3;"dryas";"2";38.1;46.5;3.8;3.6;8;"a";"f";7315;32.1;78.6593404012;4.1192016768;92.9959488941812;0.010753156582529;1.9;138.1;46.5;2.3;11.2945683759047;0;58520
2;"Trisetum distichophyllum";4;"dryas";"3";62.7;76.2;5.6;2.5;4;"a";"v";8402;37.2;121.379644679;2.5884142477;69.2208320614209;0.0144465180527255;2.8;162.7;76.2;2.4;24.5289241183082;0;33608
3;"Agrostis alpina";1;"open";"na";38.2;44.3;6.4;5.5;100;"a";"v";2206;32.2;11.0178990428;25.7644762524;200.219659976062;0.00499451452529465;3.2;238.2;44.3;3.1;32.0377784402392;50.4192255560257;220600
3;"Anthyllis vulneraria";1;"open";"na";30.1;16.6;3;2.6;6;"a";"v";21233;33.5;188.7128830522;1.8062334998;112.514840834299;0.00888771643442754;1.5;230.1;16.6;3.1;7.03955092681041;30.1014388708959;127398
3;"Draba aizoides";1;"open";"na";48.2;12;1.7;1.2;50;"a";"r";428;4.2;3.6236486442;9.9901088032;118.112996602211;0.00846646879485981;0.85;248.2;12;3.1;2.26047801983131;47.471254459936;21400
3;"Draba aizoides";2;"open";"na";92;6.9;0.8;0.8;22;"a";"v";314;4.3;2.1935439864;16.339869281;143.147346005735;0.00698580887388535;0.4;292;6.9;3.2;0.500590288128724;91.2342589162646;6908
3;"Draba aizoides";3;"open";"na";35.1;49.7;0.5;0.5;15;"j";"v";220;2.9;1.989243321;15.3153153153;110.594816469915;0.00904201509545455;0.25;235.1;49.7;3.3;0.195543081300287;51.9470451631986;3300
3;"Draba aizoides";4;"open";"na";85.3;70.8;0.9;0.6;15;"a";"v";489;7.8;6.146941073;14.4023323615;79.5517630952894;0.0125704316421268;0.45;285.3;70.8;3.4;0.633559583412939;103.911986902326;7335
3;"Draba aizoides";5;"open";"na";26.7;97.6;1.8;1.1;70;"a";"r";250;3.3;2.1720386532;13.8613861386;115.099240813087;0.0086881546128;0.9;226.7;97.6;3.5;2.53423833365174;57.6399388913151;17500
3;"Erigeron uniflorus";1;"linaria";"1";4.3;1.1;1.2;1.8;2;"j";"v";2119;13.6;24.0931416284;4.4629574531;87.9503400877456;0.0113700526797546;0.6;204.3;1.1;3.1;1.12632814828965;7.58256773033246;4238
3;"Erigeron uniflorus";2;"open";"na";21;10.2;1.8;1.7;4;"a";"v";4932;21.5;55.9891048932;2.5749772796;88.0885666846766;0.0113522110489051;0.9;221;10.2;3.2;2.53423833365173;20.2158353772482;19728
3;"Erigeron uniflorus";3;"open";"na";50.5;11.1;1.9;1;2;"a";"v";3543;12.1;34.2042324546;4.725977156;103.583672128959;0.00965403117544454;0.95;250.5;11.1;3.3;2.82364209397616;49.7290659473914;7086
3;"Erigeron uniflorus";4;"open";"na";78.8;5.6;3.2;2.4;6;"a";"v";10567;23.7;100.6019166104;1.8504856756;105.03776027372;0.00952038578692155;1.6;278.8;5.6;3.4;8.00944461005981;78.0925092438449;63402
3;"Erigeron uniflorus";5;"open";"na";37.2;60.3;1.6;0.9;3;"a";"v";5474;19.8;47.401338595;8.2495274102;115.481970810365;0.00865936035714286;0.8;237.2;60.3;3.5;2.00236115251495;61.4075910046558;16422
3;"Erigeron uniflorus";6;"agrostis";"1";40.1;45.9;1.4;1.5;2;"j";"v";1845;13.5;24.9354177958;3.776254217;73.9911404376294;0.0135151315966396;0.7;240.1;45.9;3.6;1.53305775739426;52.9030626521697;3690
3;"Erigeron uniflorus";7;"open";"na";45.3;46.3;1.9;1;3;"j";"v";2816;15.6;42.5913124026;3.2904148784;66.1167698562887;0.0151247558247869;0.95;245.3;46.3;3.7;2.82364209397616;57.1713848761693;8448
3;"Erigeron uniflorus";8;"open";"na";51.3;51.4;3.9;2.8;5;"a";"v";4841;17.9;74.870809511;2.0858895706;64.658042722094;0.0154659800683743;1.95;251.3;51.4;3.8;11.8968410663096;65.0401166170009;24205
3;"Erigeron uniflorus";9;"open";"na";81;58.8;2.2;1.1;5;"a";"v";7837;19.3;77.59841063;2.5219399538;100.99433656403;0.00990154531453362;1.1;281;58.8;3.9;3.78571405397356;93.780889937328;39185
3;"Erigeron uniflorus";10;"open";"na";31.7;81.8;2.1;1.4;3;"a";"v";2629;15.2;35.2293200038;3.8355885645;74.6253404753888;0.0134002738698364;1.05;231.7;81.8;3.1;3.44937995413709;60.9040228556374;7887
3;"Erigeron uniflorus";11;"open";"na";33.9;81.7;0.9;1;2;"j";"v";2109;9.9;30.4623044778;3.3298035063;69.2331074799996;0.0144439566039829;0.45;233.9;81.7;3.11;0.633559583412932;63.1050711115993;4218
3;"Erigeron uniflorus";12;"open";"na";2.1;87.8;5.2;2.3;5;"a";"v";7846;22.5;117.3510190502;2.2571088238;66.859240452302;0.0149567956984706;2.6;202.1;87.8;3.12;21.1499396734392;31.6456532238782;39230
3;"Euphrasia minima";1;"open";"na";88;78;0.8;2.2;10;"a";"v";336;4.7;7.0716704006;12.0121642169;47.5135266444957;0.0210466380970238;0.4;288;78;3.1;0.500590288128723;110.343717101451;3360
3;"Leontodon montanus";1;"open";"na";73;25.8;4.2;1.7;5;"a";"v";5122;21.1;56.0106403194;5.9704357842;91.4469102797586;0.0109353065832487;2.1;273;25.8;3.1;13.7975198165484;73.9748786137313;25610
3;"Leontodon montanus";2;"open";"na";78.4;32.9;5.8;2.3;6;"a";"v";17096;33.4;203.619663182;1.9221967963;83.9604571230392;0.0119103686933786;2.9;278.4;32.9;3.2;26.3122770197669;80.9613654525943;102576
3;"Leontodon montanus";3;"open";"na";18.6;58.2;2.7;0.8;3;"j";"v";1969;13.7;33.6916605932;3.5623027206;58.4417617099409;0.0171110515963433;1.35;218.6;58.2;3.3;5.70203625071642;50.1162988854847;5907
3;"Leontodon montanus";4;"open";"na";63;45.5;5.7;0.7;7;"a";"v";7906;22.6;102.1503327;2.3228070175;77.3957342186904;0.0129206087401973;2.85;263;45.5;3.4;25.4127788457855;71.5412274547148;55342
3;"Leontodon montanus";5;"open";"na";74.2;48.8;4.1;1.2;5;"a";"v";6545;6.8;81.4729548282;2.4415995777;80.3334065126431;0.0124481214405195;2.05;274.2;48.8;3.5;13.1483167866315;82.9723331222476;32725
3;"Leontodon montanus";6;"open";"na";76.4;37.6;5.9;1.1;6;"a";"v";13919;30.4;151.7308442872;1.6483983346;91.7348088675613;0.0109009874478914;2.95;276.4;37.6;3.6;27.2274186402522;80.5129874511965;83514
3;"Leontodon montanus";7;"open";"na";74.3;60.8;5.2;1.3;11;"a";"v";9640;28.6;118.763192566;2.1025195482;81.1699297713202;0.0123198332537344;2.6;274.3;60.8;3.7;21.1499396734392;89.183002028128;106040
3;"Leontodon montanus";8;"open";"na";75.6;57.7;4.8;1;8;"a";"v";5362;22.4;92.8098295848;1.9941430763;57.774052856123;0.0173088082030586;2.4;275.6;57.7;3.8;18.0212503726345;88.5964798479436;42896
3;"Leontodon montanus";9;"open";"na";95.9;40.6;6.7;1.2;10;"a";"v";11569;30.7;142.956702447;2.3642973549;80.926600865665;0.0123568763460109;3.35;295.9;40.6;3.9;35.1117156782798;99.9467346166773;115690
3;"Leontodon montanus";10;"open";"na";56.5;75;5.4;0.6;9;"a";"v";10725;26;133.9316309474;3.3211122113;80.0781706616573;0.0124877977573333;2.7;256.5;75;3.1;22.8081450028657;85.0667888074388;96525
3;"Leontodon montanus";11;"open";"na";80.5;75;6.3;1.7;10;"a";"r";9806;27;120.0427699224;2.7887256658;81.6875519145297;0.012241767277422;3.15;280.5;75;3.11;31.0444195872338;102.583164341646;98060
3;"Leontodon montanus";12;"open";"na";83.7;76.7;6.4;1.5;13;"a";"v";13508;31.4;128.2470545382;4.2229116011;105.327955083572;0.00949415565133254;3.2;283.7;76.7;3.12;32.0377784402393;106.147560915789;175604
3;"Leontodon montanus";13;"linaria";"13";72;85.5;3.6;2.4;4;"a";"v";8032;31.3;87.0750941268;3.1695068741;92.2422201267298;0.0108410226751494;1.8;272;85.5;3.13;10.1369533346069;101.244456638376;32128
3;"Linaria alpina";1;"open";"na";5.2;1.6;3.9;2;140;"a";"f/r";614;7.5;8.7813263342;4.7772626487;69.9211003705327;0.0143018344205212;1.95;205.2;1.6;3.1;11.8968410663096;7.7853444370429;85960
3;"Linaria alpina";2;"open";"na";14.7;11.4;2.3;0.8;35;"j";"v";90;2.8;2.32974443;11.3846153846;38.6308467319739;0.0258860492222222;1.15;214.7;11.4;3.2;4.1376916003141;14.0212341906938;3150
3;"Linaria alpina";3;"open";"na";53.5;7.6;2.5;1.3;40;"a";"v";402;7;6.4587684044;9.4339622642;62.240968375045;0.0160665880706468;1.25;253.5;7.6;3.3;4.88857703250721;52.730731077807;16080
3;"Linaria alpina";4;"open";"na";88.2;6.8;1.2;1.3;45;"a";"v";308;5.2;3.1433628694;14.4811858609;97.9842330639957;0.0102057236019481;0.6;288.2;6.8;3.4;1.12632814828965;87.4386642166953;13860
3;"Linaria alpina";5;"open";"na";6.6;38;1.8;1.3;35;"a";"v";943;8.4;13.4157436946;5.1028586695;70.2905497799253;0.0142266635149523;0.9;206.6;38;3.5;2.53423833365173;26.9945503288447;33005
3;"Linaria alpina";6;"open";"na";13.8;27.4;1.3;1;20;"j";"v";144;3.7;2.7168404276;11.0817941953;53.0027448565342;0.0188669474138889;0.65;213.8;27.4;3.6;1.32187122958994;21.1231783690664;2880
3;"Linaria alpina";7;"open";"na";38.6;49.5;3;0.9;30;"a";"v";198;4.4;3.7598490878;10.2001906578;52.6616881093639;0.0189891368070707;1.5;238.6;49.5;3.7;7.03955092681041;54.23588735667;5940
3;"Linaria alpina";8;"open";"na";78.1;40.6;1.4;0.9;35;"a";"v";490;5.3;6.3010626276;6.9397042093;77.7646611309171;0.012859311484898;0.7;278.1;40.6;3.8;1.53305775739425;83.159947302632;17150
3;"Linaria alpina";9;"open";"na";43.8;79.5;7.5;1.8;130;"a";"r";491;5.6;7.7096619522;6.4621106462;63.6863202361149;0.0157019591694501;3.75;243.8;79.5;3.9;43.9971932925649;73.0616178304313;63830
3;"Linaria alpina";10;"open";"na";69.9;74.5;1.4;1.3;35;"a";"v";241;4.1;3.9569813088;9.2391304348;60.9050134919859;0.016419009580083;0.7;269.9;74.5;3.1;1.53305775739425;94.170817287116;8435
3;"Linaria alpina";11;"open";"na";98.9;83;2.6;1.9;45;"a";"v";500;6;7.4946026016;7.5136612022;66.714678092906;0.0149892052032;1.3;298.9;83;3.11;5.28748491835977;122.071839820497;22500
3;"Linaria alpina";12;"open";"na";67.2;95.1;6.6;1.8;110;"a";"r";713;7.9;10.6845663782;5.9376048306;66.7317675572452;0.0149853665893408;3.3;267.2;95.1;3.12;34.0714264857623;97.1530437470795;78430
3;"Linaria alpina";13;"open";"na";72;85.5;5.8;2;100;"a";"r";1304;11.1;20.1827552082;4.4574675901;64.6096128377062;0.0154775730124233;2.9;272;85.5;3.13;26.3122770197669;101.244456638376;130400
3;"moss";1;"moss";"1";66;75.8;5.6;0.7;390;"a";"v";NA;NA;NA;NA;NA;NA;2.8;266;75.8;3.1;24.5289241183082;92.2136974576304;NA
3;"Oxytropis jacquinii";1;"open";"na";34.9;19.2;1.4;1;3;"j";"v";1971;12.4;28.6415196002;7.9964960581;68.816181107452;0.0145314660579401;0.7;234.9;19.2;3.1;1.53305775739426;35.3806266976792;5913
3;"Oxytropis jacquinii";2;"open";"na";55.6;7.7;3.4;1.8;8;"j";"v";4332;13.4;51.8314372342;11.2371205311;83.5786200646123;0.011964782371699;1.7;255.6;7.7;3.2;9.04191207932539;54.826362272177;34656
3;"Oxytropis jacquinii";3;"open";"na";21.9;97.5;1.7;1.2;4;"j";"v";2044;11.6;29.4587222618;6.4849738411;69.3852225441059;0.0144122907347358;0.85;221.9;97.5;3.3;2.26047801983131;52.9492187393863;8176
3;"Poa alpina";1;"open";"na";83.7;9.8;3.2;2.5;15;"a";"f";1414;19.8;15.2186074612;10.3155911446;92.9125745312117;0.0107628058424328;1.6;283.7;9.8;3.1;8.00944461005981;82.9009650124774;21210
3;"Poa alpina";2;"open";"na";55.5;25.6;2.8;2.5;12;"j";"v";1315;18.1;14.7741639084;9.6069868996;89.0067287836399;0.0112351056337643;1.4;255.5;25.6;3.2;6.13223102957705;56.9372092928388;15780
3;"Poa alpina";3;"open";"na";82.3;40.7;3.6;1.4;15;"a";"v";6885;24.2;36.8171304384;8.8590342679;187.005340123384;0.00534744087703704;1.8;282.3;40.7;3.3;10.1369533346069;87.1194574636489;103275
3;"Poa alpina";4;"open";"na";14.2;69.5;2.2;2;5;"a";"f";2874;19.2;35.12537756;5.0816326531;81.8211845578237;0.0122217736812804;1.1;214.2;69.5;3.4;3.78571405397357;44.995079624272;14370
3;"Poa alpina";5;"open";"na";48.5;94.7;2.1;4;7;"a";"viv";8801;41;119.9531041814;3.176614002;73.3703396845039;0.0136294857608681;1.05;248.5;94.7;3.5;3.44937995413709;78.548315616606;61607
3;"Poa alpina";6;"open";"na";88.5;88.8;2;3;6;"a";"viv";1890;17.7;10.2437070476;12.8061581526;184.503519206244;0.00541995081883598;1;288.5;88.8;3.6;3.12868930080458;117.575178980248;11340
3;"Pritzelago alpina";1;"moss";"1";67.8;77.3;2.6;0.9;90;"a";"v";1550;4;9.4408412748;9.1116173121;164.180283820399;0.00609086533858065;1.3;267.8;77.3;3.1;5.28748491835977;94.5498914594057;139500
3;"Sedum atratum";1;"open";"na";21.2;7.5;1.9;2.7;40;"a";"r";778;5.3;11.523274373;6.5629860031;67.5155320281985;0.0148114066491003;0.95;221.2;7.5;3.1;2.82364209397616;20.4861858885061;31120
3;"Sedum atratum";2;"open";"na";31.8;12.3;1.3;0.9;25;"a";"v";749;4.1;10.3512337136;5.6786703601;72.3585246670572;0.0138200717137517;0.65;231.8;12.3;3.2;1.32187122958994;31.1319689486914;18725
3;"Sedum atratum";3;"open";"na";45.4;14;2.1;1.4;45;"a";"r";730;6.3;13.7168183594;10.6872223674;53.2193385428727;0.0187901621361644;1.05;245.4;14;3.3;3.44937995413709;44.8278729188022;32850
3;"Sedum atratum";4;"open";"na";50.4;7.8;1;0.7;22;"a";"v";681;4.5;9.587794385;4.8971962617;71.0278060473864;0.0140789932232012;0.5;250.4;7.8;3.4;0.782172325201147;49.6257997416666;14982
3;"Sedum atratum";5;"open";"na";83.1;16.6;1.2;1.5;30;"a";"v";1337;5.8;13.1254216964;4.3145821955;101.863393872268;0.009817069331638;0.6;283.1;16.6;3.5;1.12632814828966;82.6116288784956;40110
